DATE,FC,오류 유형,오류 내용,PO ID,IPR,벤더ID,벤더명,상품바코드,상품명,수량,PLT,"택배 or 
 업체직접회수",택배 주소,담당자/contact,운송장 출력,"SRMS
 업체회신 일자","D+6
 폐기조건","최종
 처리완료일",최종 처리,Remark 날자,메모,"운송장번호
 (자동)","택배
 진행상태","집하일자
 (택배)","배달일자
 (택배)","화물상태
 (원본)",매칭구분,"중복/재신고
 점검",매칭행(h)
2026-06-22,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133507978,IPR0017076592,A01499683,장오글로벌 유한회사,S0035819048151,철제 접이식 책상 놀이 책상 컴퓨터 책상 다용도 접이식 테이블 / 1200*400mm 블랙,1,1,택배,인천광역시 서구 북항로177번길 88,8210-9874-7971,TRUE,,O,2026-06-26,택배 회송,,,2662-8457-9551,인수완료,2026-06-24,2026-06-26,인수자등록,정확(IPR),,1353
2026-06-22,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133507978,IPR0017076593,A01499683,장오글로벌 유한회사,S0037029111358,철제 접이식 책상 놀이 책상 컴퓨터 책상 다용도 접이식 테이블 / 1000*600mm 흰색,1,1,택배,인천광역시 서구 북항로177번길 88,8210-9874-7971,TRUE,,O,2026-06-26,택배 회송,,,2662-8457-9562,인수완료,2026-06-24,2026-06-26,인수자등록,정확(IPR),,1354
2026-06-22,,16.기타,1.박스파손/택배발송 예정입니다/직접회수 예정시 영업일기준 D+6까지 SRMS시스템에 등록해 주시기바랍니다 / 회송담당자 010-9995-9870/Wechat id : (XRG1_Center / XRG1_Center2),131611203,IPR0017096611,A01551940,하이룸스 유한회사,S0037825180080,씽크라이프 10L 완전 분리형 물탱크 가정용 냉풍기 / KYS-30-105Y,29,1,택배,서울특별시 중랑구 중랑역로13길 25 중화동 321-110 지층,8210-5862-8246,TRUE,,O,2026-06-26,택배 회송,,,2662-8457-9573,인수완료,2026-06-24,2026-06-26,인수자등록,정확(IPR),,1355
2026-06-22,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),131254755,IPR0017076594,A01553280,화흥트레이드 주식회사,S0036683690769,쿠리브 원목색 튼튼한 행거 옷걸이행거 대나무 시스템행거 / 월넛 80*40*140cm,1,1,업체직접회수,,,FALSE,,O,2026-06-24,업체 트럭 회송,,,,,,,,,,
2026-06-22,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),131254755,IPR0017076595,A01553280,화흥트레이드 주식회사,S0036683690768,쿠리브 원목색 튼튼한 행거 옷걸이행거 대나무 시스템행거 / 월넛 130*40*140cm,1,1,업체직접회수,,,FALSE,,O,2026-06-24,업체 트럭 회송,,,,,,,,,,
2026-06-22,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),131254755,IPR0017076596,A01553280,화흥트레이드 주식회사,S0036683690765,쿠리브 원목색 튼튼한 행거 옷걸이행거 대나무 시스템행거 / 원목 130*40*140cm,1,1,업체직접회수,,,FALSE,,O,2026-06-24,업체 트럭 회송,,,,,,,,,,
2026-06-22,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),131254755,IPR0017076597,A01553280,화흥트레이드 주식회사,S0036693141851,쿠리브 원목색 회전 행거 튼튼한 대나무 스탠드 옷걸이행거 / 월넛 다지인 B,1,1,업체직접회수,,,FALSE,,O,2026-06-24,업체 트럭 회송,,,,,,,,,,
2026-06-22,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),131254755,IPR0017076598,A01553280,화흥트레이드 주식회사,S0036684768825,쿠리브 원목색 화분 정리대 화분 선반대 다용도 수납선반 / 4단 월넛 100cm,1,1,업체직접회수,인천광역시 서구 보듬7로 17 1층 주차장입구 오른쪽,8210-2731-6864,FALSE,,O,2026-06-24,업체 트럭 회송,,,,,,,,,,
2026-06-22,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),131254755,IPR0017076599,A01553280,화흥트레이드 주식회사,S0036684914434,쿠리브 원목색 회전 책장 360도 대용량 거실 서재 다기능 책꽂이 수납장 / 6단 월넛 디자인 A,1,1,업체직접회수,,,FALSE,,O,2026-06-24,업체 트럭 회송,,,,,,,,,,
2026-06-22,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),131254755,IPR0017076600,A01553280,화흥트레이드 주식회사,S0036683636779,쿠리브 원목색 행거 스탠드 옷걸이 간편조립 스탠드행거 / 원목색 40*30*152CM,1,1,업체직접회수,,,FALSE,,O,2026-06-24,업체 트럭 회송,,,,,,,,,,
2026-06-22,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133262469,IPR0017076601,A01590110,리즈니티 유한회사,S0037749897203,"원목 벤치의자 쿠션 편한 인테리어 카페 식탁 벤치 의자 2인용 3인용, 1개, 아이보리145cm / 아이보리145cm 1개",1,1,택배,경기도 김포시 대곶면 대곶서로89번길 50-45 대곶면 약암리 244-6,8210-2731-6864,TRUE,,O,2026-06-26,택배 회송,,,2662-8457-9864,인수완료,2026-06-24,2026-06-26,인수자등록,정확(IPR),,1384
2026-06-22,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133262469,IPR0017076602,A01590110,리즈니티 유한회사,S0037749897199,"원목 벤치의자 쿠션 편한 인테리어 카페 식탁 벤치 의자 2인용 3인용, 1개, 아이보리105cm / 아이보리105cm 1개",2,1,택배,경기도 김포시 대곶면 대곶서로89번길 50-45 대곶면 약암리 244-6,8210-2731-6864,TRUE,,O,2026-06-26,택배 회송,,,2662-8457-9875,인수완료,2026-06-24,2026-06-26,인수자등록,정확(IPR),,1385
2026-06-22,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133705067,IPR0017076603,A01601379,이노렉시스 유한회사,S0036943451584,FF--50 / 블랙,1,1,업체직접회수,,,FALSE,2026-06-30,O,2026-07-13,업체 트럭 회송,,,,,,,,,,
2026-06-22,,1.파손,1) 박스파손//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133705067,IPR0017076604,A01601379,이노렉시스 유한회사,S0036943364675,FF--50 / 원목색,1,1,업체직접회수,,,FALSE,2026-06-30,O,2026-07-13,업체 트럭 회송,,,,,,,,,,
2026-06-22,,16.기타,1) 미발주 상품 도착//업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133705067,IPR0017076605,A01601379,이노렉시스 유한회사,S0037067545746,FF--50 / 블랙화이트,1,1,업체직접회수,,,FALSE,2026-06-30,O,2026-07-13,업체 트럭 회송,,,,,,,,,,
2026-06-22,,16.기타,"1) 컨테이너 내 상품 적재불량, 하역작업 불가 (안전사고 예방) / 1240unit 전량 회차하였습니다/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2)",134073197,IPR0017069971,A01193021,유한회사 엘엑스마트쇼핑몰,S0034231685018,Lumi 목편한 천연 라텍스 메모리폼 매트리스 허리에좋은매트리스 학생 기숙사 메트리스 9cm / 9cm 화이트 퀸,1240,1,회차,,,FALSE,,O,2026-06-23,회차,,,,,,,,,,
2026-06-22,,16.기타,"1)컨테이너 내 상품 적재불량, 하역 작업불가/ 840unit 전량 회차하였습니다/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2)",133261199,IPR0017069972,A01516484,베네모스트 유한회사,S0037019075555,Polyidea 철제 서랍장 / 아이보리 28cm 5단,840,1,회차,,,FALSE,,O,2026-06-23,회차,,,,,,,,,,
2026-06-22,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133503898,IPR0017076607,A01633244,노바크레스트 유한회사,S0037317001950,tv스탠드 이동식tv거치대 26-75인치 40KG 티비거치대 / 1개 화이트,5,1,택배,인천광역시 연수구 인천신항대로 866-5 글로벌풀필먼트센터,8210-8114-9046,TRUE,,O,2026-06-26,택배 회송,,,2662-8457-9890,인수완료,2026-06-24,2026-06-26,인수자등록,정확(IPR),이전건(재신고 의심),1387
2026-06-22,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),132656421,IPR0017076608,A01611488,비전트리움 유한회사,S0037733891142,이동식 트롤리 철제 트롤리 이동식 선반 3단 수납 선반 / 3단 흰색+서랍,1,1,택배,인천광역시 연수구 인천신항대로 866-5 로지스올 글로벌풀필먼트센터,8210-8114-9046,TRUE,,O,2026-06-26,택배 회송,,,2662-8457-9945,인수완료,2026-06-24,2026-06-26,인수자등록,정확(IPR),,1392
2026-06-23,,16.기타,1) 기준중량초과 총 133unit (53plt)/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133916230,IPR0017096644,A01621755,진스마켓 유한회사,S0038006810258,SKF-FSTL-GR80 MADE IN CHINA SeekFun 손잡이 슬라이딩 소파베드-ZZ / 그레이 80cm,15,53,업체직접회수,,,FALSE,2026-06-29,O,2026-07-03,업체 트럭 회송,,,,,,,,,,
2026-06-23,,16.기타,1) 기준중량초과 총 133unit (53plt)/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133916230,IPR0017096646,A01621755,진스마켓 유한회사,S0038004943344,SeekFun 접이식 소파베드 슬라이딩 밀고당김-ZZ MADE IN CHINA / 그린 100cm,6,53,업체직접회수,,,FALSE,2026-06-29,O,2026-07-03,업체 트럭 회송,,,,,,,,,,
2026-06-23,,16.기타,1) 기준중량초과 총 133unit (53plt)/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133916230,IPR0017096645,A01621755,진스마켓 유한회사,S0038004943342,SeekFun 접이식 소파베드 슬라이딩 밀고당김-ZZ MADE IN CHINA / 베이지 80cm,3,53,업체직접회수,,,FALSE,2026-06-29,O,2026-07-03,업체 트럭 회송,,,,,,,,,,
2026-06-23,,16.기타,1) 기준중량초과 총 133unit (53plt)/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133916230,IPR0017096647,A01621755,진스마켓 유한회사,S0037935848611,MADE IN CHINA SeekFun 2인용소파베드-HH / 그레이 기로 1.28m,36,53,업체직접회수,,,FALSE,2026-06-29,O,2026-07-03,업체 트럭 회송,,,,,,,,,,
2026-06-23,,16.기타,1) 기준중량초과 총 133unit (53plt)/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133916230,IPR0017096648,A01621755,진스마켓 유한회사,S0038006810260,SKF-FSTL-WH100 MADE IN CHINA SeekFun 손잡이 슬라이딩 소파베드-ZZ / 베이지 100cm,15,53,업체직접회수,,,FALSE,2026-06-29,O,2026-07-03,업체 트럭 회송,,,,,,,,,,
2026-06-23,,16.기타,1) 기준중량초과 총 133unit (53plt)/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133916230,IPR0017096650,A01621755,진스마켓 유한회사,S0038004943340,SeekFun 접이식 소파베드 슬라이딩 밀고당김-ZZ MADE IN CHINA / 베이지 100cm,29,53,업체직접회수,,,FALSE,2026-06-29,O,2026-07-03,업체 트럭 회송,,,,,,,,,,
2026-06-23,,16.기타,1) 기준중량초과 총 133unit (53plt)/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133916230,IPR0017096649,A01621755,진스마켓 유한회사,S0038006810261,SKF-FSTL-WH80 MADE IN CHINA SeekFun 손잡이 슬라이딩 소파베드-ZZ / 베이지 80cm,12,53,업체직접회수,,,FALSE,2026-06-29,O,2026-07-03,업체 트럭 회송,,,,,,,,,,
2026-06-23,,16.기타,1) 기준중량초과 총 133unit (53plt)/업체직접회수요청드립니다/영업일 기준 D+6까지 SRMS시스템에 회송방법 미등록시 상품 폐기 예정/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133916230,IPR0017096651,A01621755,진스마켓 유한회사,S0038006810256,SKF-FSTL-GR100 MADE IN CHINA SeekFun 손잡이 슬라이딩 소파베드-ZZ / 그레이 100cm,17,53,업체직접회수,,,FALSE,2026-06-29,O,2026-07-03,업체 트럭 회송,,,,,,,,,,
2026-06-23,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),132349366,IPR0017096637,A01621755,진스마켓 유한회사,S0037840890823,SeekFun 다용도 주방 선반-HH / 4단 흰 원목색 L,1,1,택배,인천광역시 서구 북항로177번길 88 원창동 393-203 펀로지,8210-9874-7971,TRUE,,O,2026-06-26,택배 회송,,,2662-8457-9956,인수완료,2026-06-24,2026-06-26,인수자등록,정확(IPR),,1393
2026-06-23,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),132349366,IPR0017096636,A01621755,진스마켓 유한회사,S0037849279423,SeekFun 좌식 테이블 PP / White/화이트 100cm,1,1,택배,인천광역시 서구 북항로177번길 88 원창동 393-203 펀로지,8210-9874-7971,TRUE,,O,2026-06-26,택배 회송,,,2662-8457-9960,인수완료,2026-06-24,2026-06-26,인수자등록,정확(IPR),,1394
2026-06-23,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133263080,IPR0017096652,A01554933,신안트레이드 주식회사,S0036694316646,쿠리브 편안한 쿠션 식당 가죽 식탁의자 2p / 품 월넛(15) 2개,1,1,택배,경기도 김포시 대곶면 대곶서로89번길 50-45 대곶면 약암리 244-6,8210-2731-6864,TRUE,,O,2026-06-25,업체 트럭 회송,,,2662-8457-9971,집하완료,2026-06-24,2026-06-25,(상태없음),정확(IPR),,1395
2026-06-23,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133263080,IPR0017096653,A01554933,신안트레이드 주식회사,S0036841644295,쿠리브 침대형 컴퓨터의자 / 그레이 one size,1,1,택배,경기도 김포시 대곶면 대곶서로89번길 50-45 대곶면 약암리 244-6,8210-2731-6864,TRUE,,O,2026-06-25,업체 트럭 회송,,,2662-8457-9982,집하완료,2026-06-24,2026-06-25,(상태없음),정확(IPR),,1396
2026-06-23,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133263080,IPR0017096654,A01554933,신안트레이드 주식회사,S0036841644296,쿠리브 침대형 컴퓨터의자 / 블랙 one size,6,1,택배,경기도 김포시 대곶면 대곶서로89번길 50-45 대곶면 약암리 244-6,8210-2731-6864,TRUE,,O,2026-06-25,업체 트럭 회송,,,2662-8457-9993,집하완료,2026-06-24,2026-06-25,(상태없음),정확(IPR),,1397
2026-06-23,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),132590616,IPR0017103740,A01398457,시칸 유한회사,S0035550406180,"KOTTII 목제 TV다이 거실장 수납장, 도어 2개 포함 / 화이트 120cm",1,1,택배,서울특별시 송파구 송파대로 570 No return address,010-8069-8950,TRUE,2026-06-24,O,2026-07-14,업체 측 폐기요청,2026-06-24,폐기존 이동 완료,,미확인,,,,미매칭,,
2026-06-23,,1.파손,1) 박스파손/택배발송예정입니다/직접회수 필요시 영업일 기준 D+6까지 SRMS시스템 회송방법 등록 요망/SRMS미등록시 택배발송/반송시 폐기/회송담당자 010-9995-9870 (WeChat ID : XRG1_Center / XRG1_Center2),133435017,IPR0017103738,A01706454,온프리,S2026031212202,)RF-122 캠프텐버 접이식 캠핑의자 / 카키 2개,1,1,택배,충청남도 당진시 송악읍 고잔1길 22-16 -,8210-8252-4882,TRUE,,O,2026-06-25,택배 회송,,,2662-8458-0063,집하완료,2026-06-24,2026-06-25,(상태없음),정확(IPR),이전건(재신고 의심),1404
